######## Face Indices Hash Map ########
Original -> Segment

0	->	818
1	->	19623
2	->	20024
3	->	20033
4	->	20034
5	->	20065
6	->	20098
7	->	20171
8	->	20229
9	->	20232
10	->	20249
11	->	21252
12	->	21259
13	->	21260
14	->	21261
15	->	21262
16	->	21263
17	->	21264
18	->	21265
19	->	21266
20	->	21267
21	->	21268
22	->	21269
23	->	21270
24	->	21271
25	->	21272
26	->	21273
27	->	21274
28	->	21275
29	->	21276
30	->	21277
31	->	21278
32	->	21279
33	->	21281
34	->	21282
35	->	21283
36	->	21284
37	->	21285
38	->	21287
39	->	21288
40	->	21289
41	->	21290
42	->	21291
43	->	21292
44	->	21293
45	->	21294
46	->	21295
47	->	21296
48	->	21297
49	->	21298
50	->	21299
51	->	21300
52	->	21301
53	->	21302
54	->	21303
55	->	21304
56	->	21306
57	->	21307
58	->	21308
59	->	21309
60	->	21310
61	->	21311
62	->	21312
63	->	21313
64	->	21314
65	->	21315
66	->	21316
67	->	21317
68	->	21318
69	->	21319
70	->	21320
71	->	21321
72	->	21322
73	->	21323
74	->	21324
75	->	21325
76	->	21326
77	->	21328
78	->	21329
79	->	21330
80	->	21331
81	->	21332
82	->	21333
83	->	21334
84	->	21335
85	->	21336
86	->	21337
87	->	21338
88	->	21339
89	->	21340
90	->	21341
91	->	21342
92	->	21343
93	->	21344
94	->	21345
95	->	21346
96	->	21347
97	->	21348
98	->	21349
99	->	21350
100	->	21351
101	->	21352
102	->	21353
103	->	21354
104	->	21355
105	->	21356
106	->	21357
107	->	21358
108	->	21359
109	->	21360
110	->	21361
111	->	21362
112	->	21363
113	->	21364
114	->	21365
115	->	21366
116	->	21367
117	->	21368
118	->	21369
119	->	21370
120	->	21371
121	->	21372
122	->	21373
123	->	21374
124	->	21375
125	->	21376
126	->	21377
127	->	21378
128	->	21379
129	->	21381
130	->	21382
131	->	21383
132	->	21385
133	->	21386
134	->	21387
135	->	21388
136	->	21389
137	->	21390
138	->	21391
139	->	21392
140	->	21393
141	->	21394
142	->	21395
143	->	21396
144	->	21397
145	->	21398
146	->	21399
147	->	21400
148	->	21401
149	->	21402
150	->	21403
151	->	21404
152	->	21405
153	->	21406
154	->	21407
155	->	21408
156	->	21409
157	->	21410
158	->	21412
159	->	21413
160	->	21414
161	->	21415
162	->	21416
163	->	21417
164	->	21418
165	->	21419
166	->	21420
167	->	21421
168	->	21422
169	->	21423
170	->	21424
171	->	21425
172	->	21426
173	->	21427
174	->	21428
175	->	21429
176	->	21430
177	->	21431
178	->	21432
179	->	21433
180	->	21435
181	->	21436
182	->	21437
183	->	21438
184	->	21439
185	->	21441
186	->	21442
187	->	21443
188	->	21444
189	->	21445
190	->	21446
191	->	21447
192	->	21448
193	->	21449
194	->	21450
195	->	21451
196	->	21452
197	->	21453
198	->	21454
199	->	21455
200	->	21456
201	->	21457
202	->	21458
203	->	21459
204	->	21460
205	->	21461
206	->	21462
207	->	21463
208	->	21464
209	->	21465
210	->	21466
211	->	21467
212	->	21468
213	->	21469
214	->	21470
215	->	21471
216	->	21472
