######## Face Indices Hash Map ########
Original -> Segment

0	->	75
1	->	76
2	->	77
3	->	78
4	->	89
5	->	90
6	->	91
7	->	92
8	->	93
9	->	94
10	->	95
11	->	615
12	->	616
13	->	617
14	->	645
15	->	646
16	->	647
17	->	652
18	->	655
19	->	656
20	->	657
21	->	658
22	->	659
23	->	660
24	->	661
25	->	662
26	->	663
27	->	664
28	->	665
29	->	669
30	->	670
31	->	681
32	->	1062
33	->	1064
34	->	1065
35	->	1066
36	->	1067
37	->	1084
38	->	1085
39	->	1086
40	->	1087
41	->	1088
42	->	1089
43	->	1090
44	->	1091
45	->	1092
46	->	1093
47	->	1094
48	->	1095
49	->	1571
50	->	1572
51	->	1573
52	->	1574
53	->	1576
54	->	1578
55	->	1579
56	->	1580
57	->	1583
58	->	1594
59	->	1596
60	->	1599
61	->	1786
62	->	2078
63	->	2134
64	->	2147
65	->	2148
66	->	2236
67	->	2320
68	->	2425
69	->	2426
70	->	2427
71	->	2428
72	->	2429
73	->	2430
74	->	2431
75	->	2432
76	->	2433
77	->	2434
78	->	2435
79	->	2436
80	->	2437
81	->	2438
82	->	2439
83	->	2440
84	->	2441
85	->	2442
86	->	2443
87	->	2444
88	->	2445
89	->	2446
90	->	2447
91	->	2448
92	->	2449
93	->	2450
94	->	2481
95	->	2482
96	->	2483
97	->	2484
98	->	2485
99	->	2486
100	->	2487
101	->	2488
102	->	2489
103	->	2490
104	->	2491
105	->	2492
106	->	2493
107	->	2494
108	->	2495
109	->	2496
110	->	2497
111	->	2498
112	->	2499
113	->	2500
114	->	2501
115	->	2502
116	->	2503
117	->	2504
118	->	2505
119	->	2506
120	->	2507
121	->	2508
122	->	2509
123	->	2510
124	->	3393
125	->	3394
126	->	3395
127	->	3396
128	->	3397
129	->	3398
130	->	3399
131	->	3400
132	->	3401
133	->	3402
134	->	3403
135	->	3404
136	->	3405
137	->	3406
138	->	3407
139	->	3408
140	->	3410
141	->	3423
142	->	3424
143	->	3467
144	->	3485
145	->	3486
146	->	3489
147	->	3490
148	->	3492
149	->	3493
150	->	3498
151	->	3499
152	->	3500
153	->	3501
154	->	3502
155	->	3503
156	->	3504
157	->	3505
158	->	3506
159	->	3507
160	->	3508
161	->	3509
162	->	3524
163	->	3526
164	->	3527
165	->	3542
166	->	3543
167	->	3544
168	->	3545
169	->	3546
170	->	3547
171	->	3548
172	->	3551
173	->	3552
174	->	3553
175	->	3554
176	->	3557
177	->	3558
178	->	3559
179	->	3560
180	->	3561
181	->	3568
182	->	3569
183	->	3570
184	->	3571
185	->	3572
186	->	3573
187	->	3574
188	->	3583
189	->	3584
190	->	3585
191	->	3586
192	->	4290
193	->	4292
194	->	4293
195	->	4294
196	->	4295
197	->	4296
198	->	4297
199	->	4298
200	->	4299
201	->	4300
202	->	4301
203	->	4302
204	->	4303
205	->	4304
206	->	4305
207	->	4306
208	->	4344
209	->	4355
210	->	4356
211	->	4357
212	->	4358
213	->	4359
214	->	4360
215	->	4361
216	->	4362
217	->	4363
218	->	4364
219	->	4365
220	->	4366
221	->	4367
222	->	4368
223	->	4369
224	->	4370
225	->	4371
226	->	4372
227	->	4373
228	->	4374
229	->	4375
230	->	4376
231	->	4377
232	->	4378
233	->	4379
234	->	4381
235	->	4382
236	->	4841
237	->	4842
238	->	4843
239	->	4846
240	->	4847
241	->	4848
242	->	4849
243	->	4850
244	->	4851
245	->	4852
246	->	4853
247	->	4866
248	->	4867
249	->	4868
250	->	4869
251	->	4870
252	->	4871
253	->	4881
254	->	4885
255	->	4886
256	->	4888
257	->	4889
258	->	4902
259	->	4907
260	->	4908
261	->	4909
262	->	4910
263	->	4922
264	->	5248
265	->	5249
266	->	5376
267	->	5379
268	->	5386
269	->	5431
270	->	5437
271	->	5438
272	->	5439
273	->	5455
274	->	5456
275	->	5458
276	->	5459
277	->	5460
278	->	5611
279	->	5612
280	->	5683
281	->	5684
282	->	5685
283	->	5686
284	->	5687
285	->	5688
286	->	5689
287	->	5690
288	->	5691
289	->	5692
290	->	5693
291	->	5694
292	->	5695
293	->	5696
294	->	5697
295	->	5698
296	->	5699
297	->	5716
298	->	5717
299	->	5718
300	->	5719
301	->	5720
302	->	5721
303	->	5722
304	->	5723
305	->	5724
306	->	5725
307	->	5726
308	->	5727
309	->	5728
310	->	5729
311	->	5730
312	->	5731
313	->	5732
314	->	5733
315	->	5734
316	->	5735
317	->	5736
318	->	5737
319	->	5738
320	->	5739
321	->	5740
322	->	5741
323	->	5742
324	->	5743
325	->	5744
326	->	5745
327	->	5937
328	->	5939
329	->	5940
330	->	5941
331	->	5942
332	->	5943
333	->	5944
334	->	5945
335	->	5946
336	->	5947
337	->	5948
338	->	5949
339	->	5950
340	->	5951
341	->	5952
342	->	5953
343	->	5956
344	->	5957
345	->	5966
346	->	5967
347	->	5968
348	->	5970
349	->	5971
350	->	5973
351	->	6010
352	->	6011
353	->	6032
354	->	6034
355	->	6035
356	->	6036
357	->	6038
358	->	6039
359	->	6041
360	->	6042
361	->	6049
362	->	6051
363	->	6052
364	->	6053
365	->	6054
366	->	6055
367	->	6056
368	->	6057
369	->	6058
370	->	6059
371	->	6060
372	->	6061
373	->	6062
374	->	6063
375	->	6064
376	->	6065
377	->	6066
378	->	6067
379	->	6068
380	->	6069
381	->	6070
382	->	6071
383	->	6072
384	->	6073
385	->	6074
386	->	6075
387	->	6076
388	->	6090
389	->	6091
390	->	6092
391	->	6094
392	->	6105
393	->	6107
394	->	6108
395	->	6109
396	->	6110
397	->	6111
398	->	6112
399	->	6113
400	->	6114
401	->	6115
402	->	6116
403	->	6117
404	->	6118
405	->	6119
406	->	6120
407	->	6122
408	->	6125
409	->	6126
410	->	6127
411	->	6132
412	->	6134
413	->	6135
414	->	6136
415	->	6139
416	->	6140
417	->	6141
418	->	6143
419	->	6144
420	->	6145
421	->	6146
422	->	6153
423	->	6154
424	->	6155
425	->	6156
426	->	6157
427	->	6158
428	->	6159
429	->	6160
430	->	6161
431	->	6162
432	->	6170
433	->	6171
434	->	6172
435	->	6173
436	->	6174
437	->	6176
438	->	6177
439	->	6179
440	->	6180
441	->	6181
442	->	6182
443	->	6183
444	->	6184
445	->	6186
446	->	6308
447	->	6309
448	->	6310
449	->	6311
450	->	6314
451	->	6315
452	->	6316
453	->	6317
454	->	6318
455	->	6319
456	->	6320
457	->	6321
458	->	6322
459	->	6323
460	->	6324
461	->	6325
462	->	6326
463	->	6327
464	->	6328
465	->	6329
466	->	6330
467	->	6354
468	->	6355
469	->	6375
470	->	6376
471	->	6377
472	->	6378
473	->	6379
474	->	6380
475	->	6381
476	->	6382
477	->	6383
478	->	6384
479	->	6385
480	->	6386
481	->	6387
482	->	6388
483	->	6389
484	->	6390
485	->	6391
486	->	6392
487	->	6393
488	->	6394
489	->	6395
490	->	6396
491	->	6397
492	->	6398
493	->	6399
494	->	6400
495	->	6401
496	->	6402
497	->	6403
498	->	6404
499	->	6405
500	->	6406
501	->	6407
502	->	6408
503	->	6409
504	->	6410
505	->	6411
506	->	6412
507	->	6413
508	->	6414
509	->	6419
510	->	6420
511	->	6584
512	->	6585
513	->	6586
514	->	6587
515	->	6590
516	->	6591
517	->	6592
518	->	6593
519	->	6594
520	->	6595
521	->	6596
522	->	6598
523	->	6599
524	->	6600
525	->	6601
526	->	6602
527	->	6603
528	->	6605
529	->	6606
530	->	6607
531	->	6614
532	->	6623
533	->	6624
534	->	6625
535	->	6626
536	->	6627
537	->	6628
538	->	6629
539	->	6644
540	->	6645
541	->	6649
542	->	6651
543	->	6652
544	->	6653
545	->	6654
546	->	6655
547	->	6656
548	->	6657
549	->	6661
550	->	6663
551	->	6726
552	->	6727
553	->	6728
554	->	6729
555	->	6815
556	->	6816
557	->	6817
558	->	6821
559	->	6824
560	->	6827
561	->	6838
562	->	6839
563	->	6840
564	->	6845
565	->	6847
566	->	6848
567	->	6849
568	->	6850
569	->	6851
570	->	6853
571	->	6855
572	->	6856
573	->	6857
574	->	6858
575	->	6859
576	->	6908
577	->	6909
578	->	6910
579	->	6948
580	->	7018
581	->	7019
582	->	7020
583	->	7021
584	->	7022
585	->	7023
586	->	7024
587	->	7025
588	->	7026
589	->	7027
590	->	7028
591	->	7029
592	->	7030
593	->	7031
594	->	7032
595	->	7033
596	->	7034
597	->	7035
598	->	7036
599	->	7037
600	->	7038
601	->	7039
602	->	7040
603	->	7041
604	->	7042
605	->	7043
606	->	7044
607	->	7045
608	->	7046
609	->	7047
610	->	7048
611	->	7049
612	->	7050
613	->	7051
614	->	7052
615	->	7053
616	->	7054
617	->	7055
618	->	7056
619	->	7057
620	->	7058
621	->	7059
622	->	7060
623	->	7061
624	->	7062
625	->	7063
626	->	7064
627	->	7065
628	->	7066
629	->	7067
630	->	7068
631	->	7069
632	->	7070
633	->	7071
634	->	7072
635	->	7073
636	->	7074
637	->	7075
638	->	7076
639	->	7077
640	->	7078
641	->	7122
642	->	7123
643	->	7124
644	->	7125
645	->	7126
646	->	7127
647	->	7128
648	->	7129
649	->	7130
650	->	7131
651	->	7132
652	->	7133
653	->	7134
654	->	7135
655	->	7136
656	->	7137
657	->	7138
658	->	7139
659	->	7140
660	->	7141
661	->	7142
662	->	7143
663	->	7144
664	->	7145
665	->	7146
666	->	7147
667	->	7148
668	->	7149
669	->	7150
670	->	7151
671	->	7152
672	->	7153
673	->	7154
674	->	7155
675	->	7156
676	->	7157
677	->	7158
678	->	7159
679	->	7160
680	->	7161
681	->	7162
682	->	7163
683	->	7164
684	->	7165
685	->	7166
686	->	7167
687	->	7168
688	->	7169
689	->	7170
690	->	7171
691	->	7172
692	->	7173
693	->	7174
694	->	7175
695	->	7176
696	->	7177
697	->	7178
698	->	7179
699	->	7180
700	->	7181
701	->	7182
702	->	7183
703	->	7184
704	->	7185
705	->	7186
706	->	7187
707	->	7188
708	->	7189
709	->	7190
710	->	7191
711	->	7192
712	->	7193
713	->	7194
714	->	7195
715	->	7196
716	->	7197
717	->	7198
718	->	7199
719	->	7200
720	->	7201
721	->	7202
722	->	7203
723	->	7204
724	->	7205
725	->	7206
726	->	7207
727	->	7208
728	->	7209
729	->	7210
730	->	7211
731	->	7212
732	->	7213
733	->	7214
734	->	7215
735	->	7216
736	->	7217
737	->	7661
738	->	7662
739	->	7663
740	->	7666
741	->	7667
742	->	7668
743	->	7669
744	->	7670
745	->	7671
746	->	7672
747	->	7673
748	->	7674
749	->	7675
750	->	7676
751	->	7677
752	->	7678
753	->	7679
754	->	7680
755	->	7681
756	->	7682
757	->	7683
758	->	7684
759	->	7685
760	->	7686
761	->	7687
762	->	7688
763	->	7689
764	->	7690
765	->	7691
766	->	7692
767	->	7693
768	->	7694
769	->	7695
770	->	7696
771	->	7697
772	->	7698
773	->	7699
774	->	7700
775	->	7701
776	->	7702
777	->	7703
778	->	7704
779	->	7705
780	->	7706
781	->	7707
782	->	7708
783	->	7709
784	->	7710
785	->	7711
786	->	7712
787	->	7713
788	->	7714
789	->	7715
790	->	7716
791	->	7717
792	->	7718
793	->	7719
794	->	7720
795	->	7721
796	->	7722
797	->	7723
798	->	7724
799	->	7725
800	->	7726
801	->	7727
802	->	7728
803	->	7729
804	->	7730
805	->	7731
806	->	7732
807	->	7733
808	->	7734
809	->	7735
810	->	7736
811	->	7737
812	->	7738
813	->	7739
814	->	7740
815	->	7741
816	->	7742
817	->	7743
818	->	7780
819	->	7781
820	->	7782
821	->	7783
822	->	7784
823	->	7792
824	->	7793
