######## Face Indices Hash Map ########
Original -> Segment

0	->	1273
1	->	1274
2	->	1275
3	->	1276
4	->	1277
5	->	1278
6	->	1279
7	->	1280
8	->	1281
9	->	1282
10	->	2549
11	->	2550
12	->	2551
13	->	2552
14	->	2553
15	->	2554
16	->	2555
17	->	2556
18	->	2557
19	->	2558
20	->	2559
21	->	2560
22	->	2561
23	->	2562
24	->	2563
25	->	2564
26	->	2565
27	->	2566
28	->	2567
29	->	2568
30	->	2569
31	->	2570
32	->	2571
33	->	2572
34	->	2573
35	->	2574
36	->	2575
37	->	2576
38	->	2577
39	->	2578
40	->	2579
41	->	2580
42	->	2581
43	->	2582
44	->	2583
45	->	2584
46	->	2585
47	->	2586
48	->	2587
49	->	2588
50	->	2589
51	->	2590
52	->	2591
53	->	2592
54	->	2593
55	->	2594
56	->	2595
57	->	2596
58	->	2597
59	->	2598
60	->	2599
61	->	2600
62	->	2601
63	->	2602
64	->	2603
65	->	2604
66	->	2605
67	->	2606
68	->	2607
69	->	2608
70	->	2609
71	->	2610
72	->	2611
73	->	2612
74	->	2613
75	->	2614
76	->	2615
77	->	2616
78	->	2617
79	->	2619
80	->	2620
81	->	2621
82	->	2622
83	->	2623
84	->	2624
85	->	2625
86	->	2626
87	->	2627
88	->	2628
89	->	2629
90	->	2630
91	->	2631
92	->	2632
93	->	2633
94	->	2634
95	->	2635
96	->	2636
97	->	2637
98	->	2638
99	->	2639
100	->	2640
101	->	2641
102	->	2642
103	->	2643
104	->	2644
105	->	2645
106	->	2646
107	->	2647
108	->	2648
109	->	2649
110	->	2650
111	->	2651
112	->	2652
113	->	2653
114	->	2654
115	->	2655
116	->	2656
117	->	2657
118	->	2658
119	->	2659
120	->	2660
121	->	2661
122	->	2662
123	->	2663
124	->	2664
125	->	2665
126	->	2666
127	->	2667
128	->	2668
129	->	2669
130	->	2670
131	->	2671
132	->	2672
133	->	2673
134	->	2674
135	->	2675
136	->	2676
137	->	2677
138	->	2678
139	->	2679
140	->	2680
141	->	2681
142	->	2682
143	->	2683
144	->	2684
145	->	2685
146	->	2686
147	->	2687
148	->	2688
149	->	2689
150	->	2690
151	->	2691
152	->	2692
153	->	2693
154	->	2694
155	->	2695
156	->	2696
157	->	2697
158	->	2698
159	->	2699
160	->	2700
161	->	2701
162	->	2702
163	->	2703
164	->	2704
165	->	2705
166	->	2706
167	->	2707
168	->	2708
169	->	2709
170	->	2710
171	->	2711
172	->	2712
173	->	2713
174	->	2714
175	->	2715
176	->	2716
177	->	2717
178	->	2718
179	->	2719
180	->	2720
181	->	2721
182	->	2722
183	->	2723
184	->	2724
185	->	2725
186	->	2726
187	->	2727
188	->	2728
189	->	2729
190	->	2730
191	->	2731
192	->	2732
193	->	2733
194	->	2734
195	->	2735
196	->	2736
197	->	2737
198	->	2738
199	->	2739
200	->	2740
201	->	2741
202	->	2742
203	->	2743
204	->	2744
205	->	2745
206	->	2746
207	->	2747
208	->	2748
